,Team,Indicator Name,Year,Value
606,Memphis Grizzlies,Primary Color,2010,#23375B
607,Memphis Grizzlies,Secondary Color,2010,#6189B9
608,New Orleans Hornets,Rk,2010,20
609,New Orleans Hornets,Division,2010,West
610,New Orleans Hornets,Conference,2010,Southwest
611,New Orleans Hornets,League Win Ratio,2010,0.451
612,New Orleans Hornets,League Rank,2010,20
613,New Orleans Hornets,Final Rank,2010,20
614,New Orleans Hornets,Age,2010,27.5
615,New Orleans Hornets,W,2010,37
616,New Orleans Hornets,L,2010,45
617,New Orleans Hornets,PW,2010,34
618,New Orleans Hornets,PL,2010,48
619,New Orleans Hornets,MOV,2010,-2.46
620,New Orleans Hornets,SOS,2010,0.19
621,New Orleans Hornets,SRS,2010,-2.27
622,New Orleans Hornets,ORtg,2010,107.4
623,New Orleans Hornets,DRtg,2010,110.1
624,New Orleans Hornets,Pace,2010,92.6
625,New Orleans Hornets,FTr,2010,0.243
626,New Orleans Hornets,3PAr,2010,0.23
627,New Orleans Hornets,TS%,2010,0.543
628,New Orleans Hornets,eFG%,2010,0.506
629,New Orleans Hornets,TOV%,2010,12.7
630,New Orleans Hornets,ORB%,2010,24.8
631,New Orleans Hornets,FT/FGA,2010,0.189
632,New Orleans Hornets,eFG%,2010,0.523
633,New Orleans Hornets,TOV%,2010,13.5
634,New Orleans Hornets,DRB%,2010,73.8
635,New Orleans Hornets,FT/FGA,2010,0.205
636,New Orleans Hornets,Arena,2010,New Orleans Arena
637,New Orleans Hornets,Attendance,2010,617366
638,New Orleans Hornets,Primary Color,2010,#002A5C
639,New Orleans Hornets,Secondary Color,2010,#B5985A
640,Indiana Pacers,Rk,2010,21
641,Indiana Pacers,Division,2010,East
642,Indiana Pacers,Conference,2010,Central
643,Indiana Pacers,League Win Ratio,2010,0.39
644,Indiana Pacers,League Rank,2010,21
645,Indiana Pacers,Final Rank,2010,21
646,Indiana Pacers,Age,2010,26.6
647,Indiana Pacers,W,2010,32
648,Indiana Pacers,L,2010,50
649,Indiana Pacers,PW,2010,33
650,Indiana Pacers,PL,2010,49
651,Indiana Pacers,MOV,2010,-3.01
652,Indiana Pacers,SOS,2010,-0.1
653,Indiana Pacers,SRS,2010,-3.11
654,Indiana Pacers,ORtg,2010,103.7
655,Indiana Pacers,DRtg,2010,106.8
656,Indiana Pacers,Pace,2010,97.1
657,Indiana Pacers,FTr,2010,0.296
658,Indiana Pacers,3PAr,2010,0.278
659,Indiana Pacers,TS%,2010,0.536
660,Indiana Pacers,eFG%,2010,0.491
661,Indiana Pacers,TOV%,2010,13.8
662,Indiana Pacers,ORB%,2010,21.6
663,Indiana Pacers,FT/FGA,2010,0.229
664,Indiana Pacers,eFG%,2010,0.49
665,Indiana Pacers,TOV%,2010,13.4
666,Indiana Pacers,DRB%,2010,73
667,Indiana Pacers,FT/FGA,2010,0.258
668,Indiana Pacers,Arena,2010,Conseco Fieldhouse
669,Indiana Pacers,Attendance,2010,582295
670,Indiana Pacers,Primary Color,2010,#002D62
671,Indiana Pacers,Secondary Color,2010,#FFC526
672,Los Angeles Clippers,Rk,2010,28
673,Los Angeles Clippers,Division,2010,West
674,Los Angeles Clippers,Conference,2010,Pacific
675,Los Angeles Clippers,League Win Ratio,2010,0.354
676,Los Angeles Clippers,League Rank,2010,22
677,Los Angeles Clippers,Final Rank,2010,23
678,Los Angeles Clippers,Age,2010,27.3
679,Los Angeles Clippers,W,2010,29
680,Los Angeles Clippers,L,2010,53
681,Los Angeles Clippers,PW,2010,24
682,Los Angeles Clippers,PL,2010,58
683,Los Angeles Clippers,MOV,2010,-6.35
684,Los Angeles Clippers,SOS,2010,0.34
685,Los Angeles Clippers,SRS,2010,-6.01
686,Los Angeles Clippers,ORtg,2010,103.3
687,Los Angeles Clippers,DRtg,2010,110.1
688,Los Angeles Clippers,Pace,2010,92.6
689,Los Angeles Clippers,FTr,2010,0.283
690,Los Angeles Clippers,3PAr,2010,0.221
691,Los Angeles Clippers,TS%,2010,0.529
692,Los Angeles Clippers,eFG%,2010,0.491
693,Los Angeles Clippers,TOV%,2010,14.8
694,Los Angeles Clippers,ORB%,2010,27.1
695,Los Angeles Clippers,FT/FGA,2010,0.206
696,Los Angeles Clippers,eFG%,2010,0.509
697,Los Angeles Clippers,TOV%,2010,12.2
698,Los Angeles Clippers,DRB%,2010,74
699,Los Angeles Clippers,FT/FGA,2010,0.214
700,Los Angeles Clippers,Arena,2010,STAPLES Center
701,Los Angeles Clippers,Attendance,2010,670063
702,Los Angeles Clippers,Primary Color,2010,#D81D47
703,Los Angeles Clippers,Secondary Color,2010,#0061A1
704,New York Knicks,Rk,2010,24
705,New York Knicks,Division,2010,East
706,New York Knicks,Conference,2010,Atlantic
707,New York Knicks,League Win Ratio,2010,0.354
708,New York Knicks,League Rank,2010,23
709,New York Knicks,Final Rank,2010,22
710,New York Knicks,Age,2010,25.4
711,New York Knicks,W,2010,29
712,New York Knicks,L,2010,53
713,New York Knicks,PW,2010,31
714,New York Knicks,PL,2010,51
715,New York Knicks,MOV,2010,-3.82
716,New York Knicks,SOS,2010,-0.19
717,New York Knicks,SRS,2010,-4.01
718,New York Knicks,ORtg,2010,107.6
719,New York Knicks,DRtg,2010,111.6
720,New York Knicks,Pace,2010,94
721,New York Knicks,FTr,2010,0.256
722,New York Knicks,3PAr,2010,0.312
723,New York Knicks,TS%,2010,0.547
724,New York Knicks,eFG%,2010,0.509
725,New York Knicks,TOV%,2010,13
726,New York Knicks,ORB%,2010,23.5
727,New York Knicks,FT/FGA,2010,0.2
728,New York Knicks,eFG%,2010,0.526
729,New York Knicks,TOV%,2010,13.3
730,New York Knicks,DRB%,2010,72.1
731,New York Knicks,FT/FGA,2010,0.207
732,New York Knicks,Arena,2010,Madison Square Garden (IV)
733,New York Knicks,Attendance,2010,799550
734,New York Knicks,Primary Color,2010,#F48328
735,New York Knicks,Secondary Color,2010,#046AB4
736,Detroit Pistons,Rk,2010,27
737,Detroit Pistons,Division,2010,East
738,Detroit Pistons,Conference,2010,Central
739,Detroit Pistons,League Win Ratio,2010,0.329
740,Detroit Pistons,League Rank,2010,24
741,Detroit Pistons,Final Rank,2010,25
742,Detroit Pistons,Age,2010,26.7
743,Detroit Pistons,W,2010,27
744,Detroit Pistons,L,2010,55
745,Detroit Pistons,PW,2010,26
746,Detroit Pistons,PL,2010,56
747,Detroit Pistons,MOV,2010,-5.11
748,Detroit Pistons,SOS,2010,0.09
749,Detroit Pistons,SRS,2010,-5.02
750,Detroit Pistons,ORtg,2010,105.6
751,Detroit Pistons,DRtg,2010,111.4
752,Detroit Pistons,Pace,2010,88.5
753,Detroit Pistons,FTr,2010,0.303
754,Detroit Pistons,3PAr,2010,0.18
755,Detroit Pistons,TS%,2010,0.515
756,Detroit Pistons,eFG%,2010,0.474
757,Detroit Pistons,TOV%,2010,12.8
758,Detroit Pistons,ORB%,2010,30.3
759,Detroit Pistons,FT/FGA,2010,0.22
760,Detroit Pistons,eFG%,2010,0.526
761,Detroit Pistons,TOV%,2010,14.2
762,Detroit Pistons,DRB%,2010,73.4
763,Detroit Pistons,FT/FGA,2010,0.264
764,Detroit Pistons,Arena,2010,The Palace of Auburn Hills
765,Detroit Pistons,Attendance,2010,768826
766,Detroit Pistons,Primary Color,2010,#ED174C
767,Detroit Pistons,Secondary Color,2010,#0067B1
768,Philadelphia 76ers,Rk,2010,23
769,Philadelphia 76ers,Division,2010,East
770,Philadelphia 76ers,Conference,2010,Atlantic
771,Philadelphia 76ers,League Win Ratio,2010,0.329
772,Philadelphia 76ers,League Rank,2010,25
773,Philadelphia 76ers,Final Rank,2010,24
774,Philadelphia 76ers,Age,2010,25.4
775,Philadelphia 76ers,W,2010,27
776,Philadelphia 76ers,L,2010,55
777,Philadelphia 76ers,PW,2010,30
778,Philadelphia 76ers,PL,2010,52
779,Philadelphia 76ers,MOV,2010,-3.9
780,Philadelphia 76ers,SOS,2010,-0.03
781,Philadelphia 76ers,SRS,2010,-3.93
782,Philadelphia 76ers,ORtg,2010,106.1
783,Philadelphia 76ers,DRtg,2010,110.3
784,Philadelphia 76ers,Pace,2010,91.6
785,Philadelphia 76ers,FTr,2010,0.27
786,Philadelphia 76ers,3PAr,2010,0.206
787,Philadelphia 76ers,TS%,2010,0.534
788,Philadelphia 76ers,eFG%,2010,0.496
789,Philadelphia 76ers,TOV%,2010,13.7
790,Philadelphia 76ers,ORB%,2010,27.6
791,Philadelphia 76ers,FT/FGA,2010,0.204
792,Philadelphia 76ers,eFG%,2010,0.518
793,Philadelphia 76ers,TOV%,2010,13.8
794,Philadelphia 76ers,DRB%,2010,73.2
795,Philadelphia 76ers,FT/FGA,2010,0.231
796,Philadelphia 76ers,Arena,2010,Wachovia Center
797,Philadelphia 76ers,Attendance,2010,583219
798,Philadelphia 76ers,Primary Color,2010,#003DA5
799,Philadelphia 76ers,Secondary Color,2010,#D50032
800,Washington Wizards,Rk,2010,26
801,Washington Wizards,Division,2010,East
802,Washington Wizards,Conference,2010,Southeast
803,Washington Wizards,League Win Ratio,2010,0.317
804,Washington Wizards,League Rank,2010,26
805,Washington Wizards,Final Rank,2010,27
806,Washington Wizards,Age,2010,27.6
807,Washington Wizards,W,2010,26
808,Washington Wizards,L,2010,56
809,Washington Wizards,PW,2010,28
810,Washington Wizards,PL,2010,54
811,Washington Wizards,MOV,2010,-4.78
812,Washington Wizards,SOS,2010,0.06
813,Washington Wizards,SRS,2010,-4.72
814,Washington Wizards,ORtg,2010,104.2
815,Washington Wizards,DRtg,2010,109.4
816,Washington Wizards,Pace,2010,91.6
817,Washington Wizards,FTr,2010,0.283
818,Washington Wizards,3PAr,2010,0.183
819,Washington Wizards,TS%,2010,0.524
820,Washington Wizards,eFG%,2010,0.481
821,Washington Wizards,TOV%,2010,13.9
822,Washington Wizards,ORB%,2010,27.6
823,Washington Wizards,FT/FGA,2010,0.216
824,Washington Wizards,eFG%,2010,0.502
825,Washington Wizards,TOV%,2010,12.8
826,Washington Wizards,DRB%,2010,72.4
827,Washington Wizards,FT/FGA,2010,0.239
828,Washington Wizards,Arena,2010,Verizon Center
829,Washington Wizards,Attendance,2010,664398
830,Washington Wizards,Primary Color,2010,#E51837
831,Washington Wizards,Secondary Color,2010,#002A5C
832,Golden State Warriors,Rk,2010,22
833,Golden State Warriors,Division,2010,West
834,Golden State Warriors,Conference,2010,Pacific
835,Golden State Warriors,League Win Ratio,2010,0.317
836,Golden State Warriors,League Rank,2010,27
837,Golden State Warriors,Final Rank,2010,26
838,Golden State Warriors,Age,2010,25.1
839,Golden State Warriors,W,2010,26
840,Golden State Warriors,L,2010,56
841,Golden State Warriors,PW,2010,32
842,Golden State Warriors,PL,2010,50
843,Golden State Warriors,MOV,2010,-3.6
844,Golden State Warriors,SOS,2010,0.32
845,Golden State Warriors,SRS,2010,-3.28
846,Golden State Warriors,ORtg,2010,108.1
847,Golden State Warriors,DRtg,2010,111.7
848,Golden State Warriors,Pace,2010,100.4
849,Golden State Warriors,FTr,2010,0.294
850,Golden State Warriors,3PAr,2010,0.238
851,Golden State Warriors,TS%,2010,0.557
852,Golden State Warriors,eFG%,2010,0.514
853,Golden State Warriors,TOV%,2010,13.1
854,Golden State Warriors,ORB%,2010,20.9
855,Golden State Warriors,FT/FGA,2010,0.23
856,Golden State Warriors,eFG%,2010,0.525
857,Golden State Warriors,TOV%,2010,15.1
858,Golden State Warriors,DRB%,2010,68.5
859,Golden State Warriors,FT/FGA,2010,0.26
860,Golden State Warriors,Arena,2010,Oracle Arena
861,Golden State Warriors,Attendance,2010,739120
862,Golden State Warriors,Primary Color,2010,#006BB6
863,Golden State Warriors,Secondary Color,2010,#FDB927
864,Sacramento Kings,Rk,2010,25
865,Sacramento Kings,Division,2010,West
866,Sacramento Kings,Conference,2010,Pacific
867,Sacramento Kings,League Win Ratio,2010,0.305
868,Sacramento Kings,League Rank,2010,28
869,Sacramento Kings,Final Rank,2010,28
870,Sacramento Kings,Age,2010,24.1
871,Sacramento Kings,W,2010,25
872,Sacramento Kings,L,2010,57
873,Sacramento Kings,PW,2010,29
874,Sacramento Kings,PL,2010,53
875,Sacramento Kings,MOV,2010,-4.37
876,Sacramento Kings,SOS,2010,0.3
877,Sacramento Kings,SRS,2010,-4.06
878,Sacramento Kings,ORtg,2010,105.3
879,Sacramento Kings,DRtg,2010,109.9
880,Sacramento Kings,Pace,2010,94
881,Sacramento Kings,FTr,2010,0.286
882,Sacramento Kings,3PAr,2010,0.201
883,Sacramento Kings,TS%,2010,0.528
884,Sacramento Kings,eFG%,2010,0.491
885,Sacramento Kings,TOV%,2010,13.6
886,Sacramento Kings,ORB%,2010,27.8
887,Sacramento Kings,FT/FGA,2010,0.207
888,Sacramento Kings,eFG%,2010,0.505
889,Sacramento Kings,TOV%,2010,12.6
890,Sacramento Kings,DRB%,2010,73.5
891,Sacramento Kings,FT/FGA,2010,0.244
892,Sacramento Kings,Arena,2010,Power Balance Pavilion
893,Sacramento Kings,Attendance,2010,543416
894,Sacramento Kings,Primary Color,2010,#724C9F
895,Sacramento Kings,Secondary Color,2010,#909291
896,Minnesota Timberwolves,Rk,2010,30
897,Minnesota Timberwolves,Division,2010,West
898,Minnesota Timberwolves,Conference,2010,Northwest
899,Minnesota Timberwolves,League Win Ratio,2010,0.183
900,Minnesota Timberwolves,League Rank,2010,29
901,Minnesota Timberwolves,Final Rank,2010,29
902,Minnesota Timberwolves,Age,2010,24.1
903,Minnesota Timberwolves,W,2010,15
904,Minnesota Timberwolves,L,2010,67
905,Minnesota Timberwolves,PW,2010,17
906,Minnesota Timberwolves,PL,2010,65
907,Minnesota Timberwolves,MOV,2010,-9.6
908,Minnesota Timberwolves,SOS,2010,0.54
909,Minnesota Timberwolves,SRS,2010,-9.06
910,Minnesota Timberwolves,ORtg,2010,101.7
911,Minnesota Timberwolves,DRtg,2010,111.6
912,Minnesota Timberwolves,Pace,2010,96.1
913,Minnesota Timberwolves,FTr,2010,0.278
914,Minnesota Timberwolves,3PAr,2010,0.171
915,Minnesota Timberwolves,TS%,2010,0.518
916,Minnesota Timberwolves,eFG%,2010,0.478
917,Minnesota Timberwolves,TOV%,2010,14.6
918,Minnesota Timberwolves,ORB%,2010,26.7
919,Minnesota Timberwolves,FT/FGA,2010,0.207
920,Minnesota Timberwolves,eFG%,2010,0.525
921,Minnesota Timberwolves,TOV%,2010,13
922,Minnesota Timberwolves,DRB%,2010,73.6
923,Minnesota Timberwolves,FT/FGA,2010,0.22
924,Minnesota Timberwolves,Arena,2010,Target Center
925,Minnesota Timberwolves,Attendance,2010,619170
926,Minnesota Timberwolves,Primary Color,2010,#005183
927,Minnesota Timberwolves,Secondary Color,2010,#0EA94E
928,New Jersey Nets,Rk,2010,29
929,New Jersey Nets,Division,2010,East
930,New Jersey Nets,Conference,2010,Atlantic
931,New Jersey Nets,League Win Ratio,2010,0.146
932,New Jersey Nets,League Rank,2010,30
933,New Jersey Nets,Final Rank,2010,30
934,New Jersey Nets,Age,2010,24.8
935,New Jersey Nets,W,2010,12
936,New Jersey Nets,L,2010,70
937,New Jersey Nets,PW,2010,17
938,New Jersey Nets,PL,2010,65
939,New Jersey Nets,MOV,2010,-9.12
940,New Jersey Nets,SOS,2010,0.19
941,New Jersey Nets,SRS,2010,-8.93
942,New Jersey Nets,ORtg,2010,100.6
943,New Jersey Nets,DRtg,2010,110.5
944,New Jersey Nets,Pace,2010,91.4
945,New Jersey Nets,FTr,2010,0.307
946,New Jersey Nets,3PAr,2010,0.181
947,New Jersey Nets,TS%,2010,0.509
948,New Jersey Nets,eFG%,2010,0.458
949,New Jersey Nets,TOV%,2010,13.7
950,New Jersey Nets,ORB%,2010,25.1
951,New Jersey Nets,FT/FGA,2010,0.24
952,New Jersey Nets,eFG%,2010,0.517
953,New Jersey Nets,TOV%,2010,13.3
954,New Jersey Nets,DRB%,2010,71.8
955,New Jersey Nets,FT/FGA,2010,0.229
956,New Jersey Nets,Arena,2010,Izod Center
957,New Jersey Nets,Attendance,2010,537230
958,New Jersey Nets,Primary Color,2010,#002147
959,New Jersey Nets,Secondary Color,2010,#B71234
960,Chicago Bulls,Rk,2011,2
961,Chicago Bulls,Division,2011,East
962,Chicago Bulls,Conference,2011,Central
963,Chicago Bulls,League Win Ratio,2011,0.756
964,Chicago Bulls,League Rank,2011,1
965,Chicago Bulls,Final Rank,2011,3
966,Chicago Bulls,Age,2011,26.4
967,Chicago Bulls,W,2011,62
968,Chicago Bulls,L,2011,20
969,Chicago Bulls,PW,2011,61
970,Chicago Bulls,PL,2011,21
971,Chicago Bulls,MOV,2011,7.32
972,Chicago Bulls,SOS,2011,-0.79
973,Chicago Bulls,SRS,2011,6.53
974,Chicago Bulls,ORtg,2011,108.3
975,Chicago Bulls,DRtg,2011,100.3
976,Chicago Bulls,Pace,2011,90.4
977,Chicago Bulls,FTr,2011,0.305
978,Chicago Bulls,3PAr,2011,0.215
979,Chicago Bulls,TS%,2011,0.541
980,Chicago Bulls,eFG%,2011,0.501
981,Chicago Bulls,TOV%,2011,13.5
982,Chicago Bulls,ORB%,2011,29.4
983,Chicago Bulls,FT/FGA,2011,0.227
984,Chicago Bulls,eFG%,2011,0.463
985,Chicago Bulls,TOV%,2011,13.6
986,Chicago Bulls,DRB%,2011,76.2
987,Chicago Bulls,FT/FGA,2011,0.222
988,Chicago Bulls,Arena,2011,United Center
989,Chicago Bulls,Attendance,2011,893462
990,Chicago Bulls,Primary Color,2011,#BC032B
991,Chicago Bulls,Secondary Color,2011,#000000
992,San Antonio Spurs,Rk,2011,4
993,San Antonio Spurs,Division,2011,West
994,San Antonio Spurs,Conference,2011,Southwest
995,San Antonio Spurs,League Win Ratio,2011,0.744
996,San Antonio Spurs,League Rank,2011,2
997,San Antonio Spurs,Final Rank,2011,9
998,San Antonio Spurs,Age,2011,28.8
999,San Antonio Spurs,W,2011,61
1000,San Antonio Spurs,L,2011,21
1001,San Antonio Spurs,PW,2011,56
1002,San Antonio Spurs,PL,2011,26
1003,San Antonio Spurs,MOV,2011,5.71
1004,San Antonio Spurs,SOS,2011,0.16
1005,San Antonio Spurs,SRS,2011,5.86
1006,San Antonio Spurs,ORtg,2011,111.8
1007,San Antonio Spurs,DRtg,2011,105.6
1008,San Antonio Spurs,Pace,2011,92.3
1009,San Antonio Spurs,FTr,2011,0.299
1010,San Antonio Spurs,3PAr,2011,0.261
1011,San Antonio Spurs,TS%,2011,0.567
1012,San Antonio Spurs,eFG%,2011,0.527
1013,San Antonio Spurs,TOV%,2011,12.8
1014,San Antonio Spurs,ORB%,2011,24.9
1015,San Antonio Spurs,FT/FGA,2011,0.229
1016,San Antonio Spurs,eFG%,2011,0.491
1017,San Antonio Spurs,TOV%,2011,12.6
1018,San Antonio Spurs,DRB%,2011,74.6
1019,San Antonio Spurs,FT/FGA,2011,0.19
1020,San Antonio Spurs,Arena,2011,AT&T Center
1021,San Antonio Spurs,Attendance,2011,750879
1022,San Antonio Spurs,Primary Color,2011,#84888B
1023,San Antonio Spurs,Secondary Color,2011,#000000
1024,Miami Heat,Rk,2011,1
1025,Miami Heat,Division,2011,East
1026,Miami Heat,Conference,2011,Southeast
1027,Miami Heat,League Win Ratio,2011,0.707
1028,Miami Heat,League Rank,2011,3
1029,Miami Heat,Final Rank,2011,2
1030,Miami Heat,Age,2011,29
1031,Miami Heat,W,2011,58
1032,Miami Heat,L,2011,24
1033,Miami Heat,PW,2011,61
1034,Miami Heat,PL,2011,21
1035,Miami Heat,MOV,2011,7.46
1036,Miami Heat,SOS,2011,-0.71
1037,Miami Heat,SRS,2011,6.76
1038,Miami Heat,ORtg,2011,111.7
1039,Miami Heat,DRtg,2011,103.5
1040,Miami Heat,Pace,2011,90.9
1041,Miami Heat,FTr,2011,0.363
1042,Miami Heat,3PAr,2011,0.235
1043,Miami Heat,TS%,2011,0.573
1044,Miami Heat,eFG%,2011,0.524
1045,Miami Heat,TOV%,2011,13.5
1046,Miami Heat,ORB%,2011,25.2
1047,Miami Heat,FT/FGA,2011,0.279
1048,Miami Heat,eFG%,2011,0.475
1049,Miami Heat,TOV%,2011,12.6
1050,Miami Heat,DRB%,2011,75.5
1051,Miami Heat,FT/FGA,2011,0.223
1052,Miami Heat,Arena,2011,AmericanAirlines Arena
1053,Miami Heat,Attendance,2011,810930
1054,Miami Heat,Primary Color,2011,#BF2F38
1055,Miami Heat,Secondary Color,2011,#F59814
1056,Los Angeles Lakers,Rk,2011,3
1057,Los Angeles Lakers,Division,2011,West
1058,Los Angeles Lakers,Conference,2011,Pacific
1059,Los Angeles Lakers,League Win Ratio,2011,0.695
1060,Los Angeles Lakers,League Rank,2011,4
1061,Los Angeles Lakers,Final Rank,2011,5
1062,Los Angeles Lakers,Age,2011,30.2
1063,Los Angeles Lakers,W,2011,57
1064,Los Angeles Lakers,L,2011,25
1065,Los Angeles Lakers,PW,2011,58
1066,Los Angeles Lakers,PL,2011,24
1067,Los Angeles Lakers,MOV,2011,6.11
1068,Los Angeles Lakers,SOS,2011,-0.1
1069,Los Angeles Lakers,SRS,2011,6.01
1070,Los Angeles Lakers,ORtg,2011,111
1071,Los Angeles Lakers,DRtg,2011,104.3
1072,Los Angeles Lakers,Pace,2011,90.7
1073,Los Angeles Lakers,FTr,2011,0.293
1074,Los Angeles Lakers,3PAr,2011,0.22
1075,Los Angeles Lakers,TS%,2011,0.545
1076,Los Angeles Lakers,eFG%,2011,0.502
1077,Los Angeles Lakers,TOV%,2011,12.3
1078,Los Angeles Lakers,ORB%,2011,29.2
1079,Los Angeles Lakers,FT/FGA,2011,0.228
1080,Los Angeles Lakers,eFG%,2011,0.477
1081,Los Angeles Lakers,TOV%,2011,12.8
1082,Los Angeles Lakers,DRB%,2011,72.3
1083,Los Angeles Lakers,FT/FGA,2011,0.181
1084,Los Angeles Lakers,Arena,2011,STAPLES Center
1085,Los Angeles Lakers,Attendance,2011,778877
1086,Los Angeles Lakers,Primary Color,2011,#FDB827
1087,Los Angeles Lakers,Secondary Color,2011,#542583
1088,Dallas Mavericks,Rk,2011,8
1089,Dallas Mavericks,Division,2011,West
1090,Dallas Mavericks,Conference,2011,Southwest
1091,Dallas Mavericks,League Win Ratio,2011,0.695
1092,Dallas Mavericks,League Rank,2011,5
1093,Dallas Mavericks,Final Rank,2011,1
1094,Dallas Mavericks,Age,2011,30.9
1095,Dallas Mavericks,W,2011,57
1096,Dallas Mavericks,L,2011,25
1097,Dallas Mavericks,PW,2011,53
1098,Dallas Mavericks,PL,2011,29
1099,Dallas Mavericks,MOV,2011,4.23
1100,Dallas Mavericks,SOS,2011,0.18
1101,Dallas Mavericks,SRS,2011,4.41
1102,Dallas Mavericks,ORtg,2011,109.7
1103,Dallas Mavericks,DRtg,2011,105
1104,Dallas Mavericks,Pace,2011,91.3
1105,Dallas Mavericks,FTr,2011,0.286
1106,Dallas Mavericks,3PAr,2011,0.274
1107,Dallas Mavericks,TS%,2011,0.565
1108,Dallas Mavericks,eFG%,2011,0.525
1109,Dallas Mavericks,TOV%,2011,13.6
1110,Dallas Mavericks,ORB%,2011,24.1
1111,Dallas Mavericks,FT/FGA,2011,0.222
1112,Dallas Mavericks,eFG%,2011,0.488
1113,Dallas Mavericks,TOV%,2011,13
1114,Dallas Mavericks,DRB%,2011,74.8
1115,Dallas Mavericks,FT/FGA,2011,0.206
1116,Dallas Mavericks,Arena,2011,American Airlines Center
1117,Dallas Mavericks,Attendance,2011,824162
1118,Dallas Mavericks,Primary Color,2011,#1061AC
1119,Dallas Mavericks,Secondary Color,2011,#C4CED4
1120,Boston Celtics,Rk,2011,6
1121,Boston Celtics,Division,2011,East
1122,Boston Celtics,Conference,2011,Atlantic
1123,Boston Celtics,League Win Ratio,2011,0.683
1124,Boston Celtics,League Rank,2011,6
1125,Boston Celtics,Final Rank,2011,6
1126,Boston Celtics,Age,2011,29.5
1127,Boston Celtics,W,2011,56
1128,Boston Celtics,L,2011,26
1129,Boston Celtics,PW,2011,57
1130,Boston Celtics,PL,2011,25
1131,Boston Celtics,MOV,2011,5.37
1132,Boston Celtics,SOS,2011,-0.54
1133,Boston Celtics,SRS,2011,4.83
1134,Boston Celtics,ORtg,2011,106.2
1135,Boston Celtics,DRtg,2011,100.3
1136,Boston Celtics,Pace,2011,90.4
1137,Boston Celtics,FTr,2011,0.305
1138,Boston Celtics,3PAr,2011,0.18
1139,Boston Celtics,TS%,2011,0.561
1140,Boston Celtics,eFG%,2011,0.519
1141,Boston Celtics,TOV%,2011,14.5
1142,Boston Celtics,ORB%,2011,21.1
1143,Boston Celtics,FT/FGA,2011,0.235
1144,Boston Celtics,eFG%,2011,0.469
1145,Boston Celtics,TOV%,2011,14.8
1146,Boston Celtics,DRB%,2011,74.7
1147,Boston Celtics,FT/FGA,2011,0.235
1148,Boston Celtics,Arena,2011,TD Garden
1149,Boston Celtics,Attendance,2011,763584
1150,Boston Celtics,Primary Color,2011,#008853
1151,Boston Celtics,Secondary Color,2011,#BC9A5C
1152,Oklahoma City Thunder,Rk,2011,9
1153,Oklahoma City Thunder,Division,2011,West
1154,Oklahoma City Thunder,Conference,2011,Northwest
1155,Oklahoma City Thunder,League Win Ratio,2011,0.671
1156,Oklahoma City Thunder,League Rank,2011,7
1157,Oklahoma City Thunder,Final Rank,2011,4
1158,Oklahoma City Thunder,Age,2011,23.7
1159,Oklahoma City Thunder,W,2011,55
1160,Oklahoma City Thunder,L,2011,27
1161,Oklahoma City Thunder,PW,2011,51
1162,Oklahoma City Thunder,PL,2011,31
1163,Oklahoma City Thunder,MOV,2011,3.79
1164,Oklahoma City Thunder,SOS,2011,0.02
1165,Oklahoma City Thunder,SRS,2011,3.81
1166,Oklahoma City Thunder,ORtg,2011,111.2
1167,Oklahoma City Thunder,DRtg,2011,107.2
1168,Oklahoma City Thunder,Pace,2011,92.7
1169,Oklahoma City Thunder,FTr,2011,0.363
1170,Oklahoma City Thunder,3PAr,2011,0.212
1171,Oklahoma City Thunder,TS%,2011,0.561
1172,Oklahoma City Thunder,eFG%,2011,0.501
1173,Oklahoma City Thunder,TOV%,2011,13.1
1174,Oklahoma City Thunder,ORB%,2011,27.4
1175,Oklahoma City Thunder,FT/FGA,2011,0.299
1176,Oklahoma City Thunder,eFG%,2011,0.493
1177,Oklahoma City Thunder,TOV%,2011,12.9
1178,Oklahoma City Thunder,DRB%,2011,73.6
1179,Oklahoma City Thunder,FT/FGA,2011,0.228
1180,Oklahoma City Thunder,Arena,2011,Chesapeake Energy Arena
